,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,duration,track_id,artists,album_name,track_name,explicit,time_signature,track_genre
5958,0.619,0.44,-10.019,0.0715,0.178,1.21e-05,0.146,0.313,130.414,46,185,3bSnXuCoMpWKCR5jO5gGTL,Banda Eva;Maneva,Sem Filtro (Ao Vivo em Noronha),Louca - Ao Vivo,False,5,samba
5959,0.652,0.695,-7.673,0.0271,0.42,0.00311,0.202,0.859,111.983,44,222,029mlmG2bISTk861m8r2XV,サザンオールスターズ,NUDE MAN,夏をあきらめて,False,4,j-pop
5960,0.614,0.417,-10.491,0.0275,0.453,1.1e-05,0.199,0.309,132.06,34,223,60eWxFAnJhjGOBEDNWipZi,Aaron Keyes,Because,You Deserve the Glory,False,4,world-music
5961,0.581,0.794,-5.437,0.134,0.212,0.0079,0.449,0.34,131.966,50,235,5IT7XxS3ioreEHQ2QYvMvI,DJ Arana,EU SOU O MAGO: Á ORIGEM,EU SOU O MAGO: Á ORIGEM,True,4,funk
5962,0.49,0.926,-4.791,0.05,0.00115,2.54e-06,0.0958,0.829,163.938,37,233,1PKihsWbBJACcmLMRXcqGu,Kapanga,Todoterreno,El Albañil,False,4,ska
5963,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,76,212,4w8niZpiMy6qz1mntFA5uM,DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",True,4,dance
5964,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,76,212,4w8niZpiMy6qz1mntFA5uM,DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",True,4,edm
5965,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,76,212,4w8niZpiMy6qz1mntFA5uM,DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",True,4,electro
5966,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,76,212,4w8niZpiMy6qz1mntFA5uM,DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",True,4,electronic
5967,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,76,212,4w8niZpiMy6qz1mntFA5uM,DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",True,4,pop
5968,0.618,0.507,-12.796,0.0324,0.0238,0.0,0.374,0.601,128.09,35,225,1HKC6FHHA8TUAfBuvNm7p4,Die Flippers,Singles Vol. 2 (1980 - 1988),Ein kleines Hotel bei Cuxhaven,False,4,party
5969,0.521,0.526,-6.87,0.0349,0.552,0.00156,0.198,0.577,107.663,29,221,1XEYkaVYMC6bT5LRmVn4Aq,Kiko Revatta,Ayacucho En El Corazon De Todos Vol. 1,Plegaria,False,3,guitar
5970,0.318,0.318,-6.224,0.0346,0.929,6.5e-05,0.201,0.216,96.803,0,81,1M6g7BTBFCIuzOx7xgBv8D,Giuseppe Verdi;Vincenzo Ciliberti,CD 2 LE NOVITÀ,Attila - Che più s'indugia,False,4,classical
5971,0.318,0.318,-6.224,0.0346,0.929,6.5e-05,0.201,0.216,96.803,0,81,1M6g7BTBFCIuzOx7xgBv8D,Giuseppe Verdi;Vincenzo Ciliberti,CD 2 LE NOVITÀ,Attila - Che più s'indugia,False,4,opera
5972,0.262,0.712,-13.353,0.0906,0.00558,0.775,0.37,0.319,125.433,15,135,4CH8buhdFYj0zx0BBpwmwF,Mortician,Domain of Death,Dr. Gore,True,4,grindcore
5973,0.388,0.252,-17.831,0.041,0.986,0.0643,0.152,0.713,160.611,21,128,0uYm1fTiExEw04dnnwWkRT,Georges Bizet;Nicolas Cavallier;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,Bizet : Carmen,"Carmen, Act IV: No.25 Choeur : A la cuartos! (Marchands et Marchandes/Zuniga/Une marchande/Un bohémien)",False,3,opera
5974,0.627,0.726,-5.279,0.457,0.332,0.0,0.178,0.367,87.89,6,220,6P5rwHPAfRrtLYAR2R0dg1,Snoop Dogg;DJ Drama;Dave East,Gangsta Grillz: I Still Got It,My City,True,4,funk
5975,0.588,0.914,-8.494,0.0532,0.00358,0.00777,0.307,0.0991,129.97,42,262,4SHuKJoNrvt3pj5VEePCzT,ID,ASOT 1090 - A State Of Trance Episode 1090,A State Of Trance ID #001 (ASOT 1090) [Tune Of The Week],False,4,progressive-house
5976,0.588,0.914,-8.494,0.0532,0.00358,0.00777,0.307,0.0991,129.97,42,262,4SHuKJoNrvt3pj5VEePCzT,ID,ASOT 1090 - A State Of Trance Episode 1090,A State Of Trance ID #001 (ASOT 1090) [Tune Of The Week],False,4,trance
5977,0.244,0.985,-3.545,0.0978,8.51e-06,0.253,0.102,0.195,71.249,18,256,6y3i6BjgqHNigDSkRsBRsb,Darkthrone,The Underground Resistance,The Ones You Left Behind,False,4,black-metal
5978,0.293,0.635,-16.697,0.0545,0.0225,0.239,0.372,0.15,132.486,24,735,4E0GDPiQLATDZE3HnvYt9t,Type O Negative,"Slow, Deep and Hard (2009 Remaster)",Prelude to Agony,False,4,goth
5979,0.293,0.635,-16.697,0.0545,0.0225,0.239,0.372,0.15,132.486,24,735,4E0GDPiQLATDZE3HnvYt9t,Type O Negative,"Slow, Deep and Hard (2009 Remaster)",Prelude to Agony,False,4,industrial
5980,0.544,0.931,-5.519,0.128,0.00207,1.12e-05,0.034,0.324,90.814,26,233,1eRPm6l9AJ0IIgSKAi7bM4,(Hed) P.E.,Broke,Killing Time,False,4,industrial
5981,0.703,0.695,-5.518,0.118,0.654,0.0,0.103,0.683,92.003,61,286,1QufGJee7k9v4Cfp2NxXbv,Pritam;Mohit Chauhan,Dil Toh Baccha Hai Ji,Abhi Kuch Dino Se,False,4,indian
5982,0.68,0.413,-9.41,0.492,0.177,0.0,0.205,0.383,158.576,65,322,3nJYcY9yvKP8Oi2Ml8brXt,Lin-Manuel Miranda;Leslie Odom Jr.;Original Broadway Cast of Hamilton,Hamilton (Original Broadway Cast Recording),Right Hand Man,True,4,show-tunes
5983,0.602,0.919,-2.344,0.0417,0.00253,0.000573,0.104,0.876,109.987,25,274,0p2Ybj7BpZwuZtYVCW0NIb,Perfume,"Perfume The Best ""P Cubed""",I still love U,False,4,j-idol
5984,0.737,0.643,-6.145,0.0308,0.178,2.91e-05,0.052,0.593,100.034,32,232,5t5DPPKNGuYyqQuKGFNHmH,Shiritsu Ebisu Chugaku,ヘロー,ヘロー,False,4,j-idol
5985,0.436,0.963,-6.861,0.0826,5.13e-05,0.0,0.138,0.515,169.921,58,179,46HFTyFqLMzSye98Arqa98,Amaranthe,PvP,PvP,False,4,goth
5986,0.472,0.701,-6.862,0.0358,0.604,0.0,0.565,0.533,115.116,33,156,4P6dP5UQv6yjR8QxzWmmJV,Enrique Guzman,Primeros éxitos que me hicieron triunfar,Cien kilos de barro (Remastered),False,4,rock-n-roll
5987,0.385,0.824,-6.891,0.0524,0.178,0.0,0.756,0.749,177.73,40,240,5XlFxvuFcBg4mpf4ECHap9,Nando Reis,Luau (Ao Vivo Em São Paulo / 2007),Por Onde Andei - Ao Vivo Em São Paulo / 2007,False,4,mpb
5988,0.678,0.791,-8.798,0.0396,0.0259,0.843,0.176,0.185,122.659,37,289,7cdA1Rzltz10frwA33DcQH,Estiva,Group Therapy 500 Live From Los Angeles - Deep Set,Rays,False,4,progressive-house
5989,0.243,0.0309,-20.508,0.0402,0.928,0.898,0.0701,0.0385,169.694,0,349,7efVhWBWx1eT4ws5BhPDdK,Alireza Mashayekhi;Farimah Ghavamsadri;National Symphony Orchestra of Ukraine;Vladimir Sirenko,Persian Gardens (Piece for Piano and Orchestra),"Persian Gardens, Op. 111 : Episode II",False,5,iranian
5990,0.379,0.483,-16.129,0.0493,0.307,0.0557,0.988,0.498,76.271,22,298,1yA8lhzxv2p8UNygfiD8JJ,Alison Krauss & Union Station,Live,"A Tribute To Peador O'Donnell / Monkey Let The Hogs Out - Live From The Louisville Palace, Kentucky / 2002",False,5,bluegrass
5991,0.657,0.981,-3.498,0.0365,0.0295,0.612,0.0577,0.563,128.004,54,201,4WgM2becr135oJ7DfVNaCd,Tujamo,Booty Bounce (Radio Edit),Booty Bounce - Radio Edit,False,4,progressive-house
5992,0.816,0.223,-13.643,0.0702,0.503,0.000124,0.0618,0.842,122.708,29,159,499Hz2G9cI9Oct39gzEzpn,La Sonora Matancera;Carlos Argentino,Yo Canto Para Ti,El Solterito,False,4,salsa
5993,0.284,0.175,-15.816,0.0451,0.925,0.372,0.224,0.235,99.668,0,270,30KaS8STLhXnJOHxTicGhC,Nikolai Erdenko,20 золотых романсов на скрипке,Красный сарафан,False,3,romance
5994,0.464,0.74,-6.698,0.0374,0.471,0.00192,0.14,0.958,151.242,31,126,4FAmccI3DfqPgHxEt0119u,Los Apson,12 Grandes exitos Vol. 1,Susie Q,False,4,rock-n-roll
5995,0.56,0.276,-17.552,0.0404,0.396,0.863,0.105,0.245,83.179,46,300,4u5KFWcW1ptk0hJqp2lrCE,Massive Attack,Protection,Weather Storm,False,4,trip-hop
5996,0.586,0.679,-6.814,0.0617,0.436,0.0,0.305,0.78,160.164,42,110,3hEeAlRlAmWeS08g46OkiO,Woesum;Yung Lean,Blue Summer,Walking Ferragamo,True,4,club
5997,0.78,0.843,-7.399,0.0781,0.0161,0.317,0.0594,0.665,124.022,11,217,28HtSinrVGSd8Axef9XSH0,Mike Dunn;Luke Solomon,My House From All Angles (Remixes),If I Can't Get Down - Luke Solomon's Clubland Remix,False,4,chicago-house
5998,0.727,0.833,-5.553,0.0372,0.000281,0.674,0.267,0.844,119.97,19,276,3kIbhygiWBVX9g4TGiRpUJ,Maharajan,いいことがしたい,単純な作業,False,4,j-dance
5999,0.202,0.658,-16.209,0.172,0.303,0.881,0.358,0.0625,79.301,0,406,4qK7R1xXSBWL7QUAdE2NLa,Parsa Shomali,Noise A Noise 20.4-1,"Sancta Sanctio, Pt. 2",False,1,iranian
6000,0.412,0.983,-4.296,0.0914,2.08e-05,0.213,0.255,0.307,150.009,22,174,5XX3kOTIOEf8aFu2YCbHQi,The Browning,Burn This World,Forgotten,False,4,death-metal
6001,0.662,0.28,-18.651,0.0726,0.696,0.881,0.0955,0.132,120.018,29,166,5DyLzEMSAwWWuAVfKhHGLh,Jobii,Runoff,Fragile Stevie,False,4,study
6002,0.793,0.661,-6.198,0.034,0.00149,1.64e-06,0.0923,0.861,127.0,29,189,5qBkH4OM3w38wnwmV47tXU,Medina,Haffla Avenyn,Tills vi koolar,False,4,dancehall
6003,0.73,0.913,-4.28,0.101,0.542,0.0,0.557,0.384,128.015,28,194,2J0Ba8Oexsv8XyilX76RQM,Cyclo;Zarcort,Happy Piscis,Noche de Verano,False,4,spanish
6004,0.367,0.982,-13.219,0.0647,1.72e-06,0.38,0.0467,0.0399,144.981,17,230,0zmMXLblpkyDhNi2KHKZ2d,Lord Belial,Rapture,Destruction,False,4,black-metal
6005,0.421,0.472,-11.597,0.0364,0.873,0.0,0.376,0.604,109.067,59,274,4ZZSDzZtFbLb9pKfQR03PP,Kishore Kumar;R. D. Burman,Legends - Kishore - The Prodigy Vol 3,Kishore Kumar Speaks And O Mere Dil Ke Chain Film - Mere Jeevan Saathi,False,4,pop-film
6006,0.333,0.266,-6.42,0.0318,0.951,3.32e-05,0.108,0.33,129.249,26,273,4QVZZAO7LDFjsbWemhTN5y,Naotaro Moriyama,生きてることが辛いなら,生きてることが辛いなら,False,4,acoustic
6007,0.752,0.895,-3.293,0.0374,0.00079,0.186,0.0773,0.0373,114.016,43,167,27ytWN3ttrpFvp84COmofs,One True God;Le Castle Vania,Bad Company,Bad Company,False,4,club
6008,0.0,0.0,-8.437,0.0,0.0,0.0,0.0,0.0,0.0,35,74,3gIEb1mxGFTMlJAkaYaG2Q,Sleep Baby Sleep;Relaxation;White Noise Meditation;Spa Relaxation & Spa;Rest & Relax;Deep Sleep,"Brown Noise, White Noise, and Binaural Beats Entrainment (Loopable with no Fade)",Pure White Noise - Loopable with No Fade,False,0,sleep
6009,0.695,0.582,-11.35,0.0651,0.297,0.0,0.123,0.892,122.433,67,187,1orVKbp6vqtfAPOmvRofVq,Steve Miller Band,Fly Like An Eagle,Rock'n Me,False,4,psych-rock
6010,0.591,0.569,-12.68,0.0468,0.397,0.0111,0.175,0.495,135.98,0,365,34cmEDq5SNUTBwELbIiDeh,CHIC,Slow Down Soul,A Warm Summer Night,False,4,disco
6011,0.591,0.569,-12.68,0.0468,0.397,0.0111,0.175,0.495,135.98,0,365,34cmEDq5SNUTBwELbIiDeh,CHIC,Slow Down Soul,A Warm Summer Night,False,4,funk
6012,0.591,0.569,-12.68,0.0468,0.397,0.0111,0.175,0.495,135.98,0,365,34cmEDq5SNUTBwELbIiDeh,CHIC,Slow Down Soul,A Warm Summer Night,False,4,soul
6013,0.393,0.978,-4.214,0.209,0.000946,0.00104,0.152,0.0919,144.729,23,241,0yvWRtLDXx6QNMZim8u3q2,Butcher Babies,Goliath,Grim Sleeper,False,4,groove
6014,0.682,0.53,-5.152,0.0336,0.82,0.0,0.0879,0.398,140.021,18,262,2nYSJoQxrXIwwdyFt3wEpN,Carlos Roldán,Costumbres Argentinas,Luna de Abril,False,3,tango
6015,0.576,0.513,-8.541,0.0323,0.208,0.184,0.0879,0.074,120.025,52,220,6Nm4X6HWL4TNSMGClw52Xf,Elle King,"I Know Where I've Been (from the Netflix Film ""Luckiest Girl Alive"")","I Know Where I've Been - from the Netflix Film ""Luckiest Girl Alive""",False,4,blues
6016,0.743,0.6,-7.466,0.0998,0.126,0.0,0.107,0.601,162.077,49,282,6bBZw995lxv3abFz4Beada,Malito Malozo;Divino;Bayriton,Mac,Mac,False,4,reggae
6017,0.743,0.6,-7.466,0.0998,0.126,0.0,0.107,0.601,162.077,49,282,6bBZw995lxv3abFz4Beada,Malito Malozo;Divino;Bayriton,Mac,Mac,False,4,reggaeton
6018,0.244,0.987,-2.335,0.172,0.0929,0.00526,0.408,0.0368,117.28,13,47,53XtOaWGQMkk4yYq17vaIU,Extreme Noise Terror,A Holocaust In Your Head,Fucked Up System,True,3,grindcore
6019,0.49,0.193,-9.544,0.0421,0.862,9.74e-06,0.113,0.184,89.154,56,190,2JAUBPBVkimRLc5BGhAkfJ,Regina Spektor,Begin to Hope,Samson,False,4,piano
6020,0.702,0.718,-7.866,0.0399,0.487,0.0,0.317,0.909,147.204,27,282,0GiLQc2Mkly6zDnf6ImxtC,Mickey Taveras,Latino! Grandes Éxitos - Juan Luis Guerra / Karen Records,Y Qué Me Pasa,False,4,salsa
6021,0.185,0.243,-12.646,0.0406,0.472,0.00772,0.0966,0.139,85.342,52,201,2XV5CUyw7gPVi18d718D4f,Mort Garson,Mother Earth's Plantasia,Plantasia,False,4,synth-pop
6022,0.615,0.748,-8.788,0.0948,0.412,0.000288,0.0621,0.505,135.071,58,316,4mtGAPsQCIlD4ZXdpRi0wf,Ajay-Atul;Shreya Ghoshal,Chandramukhi,Chandra (Featuring. Shreya Ghoshal),False,4,hip-hop
6023,0.615,0.748,-8.788,0.0948,0.412,0.000288,0.0621,0.505,135.071,58,316,4mtGAPsQCIlD4ZXdpRi0wf,Ajay-Atul;Shreya Ghoshal,Chandramukhi,Chandra (Featuring. Shreya Ghoshal),False,4,pop-film
6024,0.566,1.0,-7.472,0.0701,0.131,0.0295,0.0782,0.224,138.016,25,333,1PHKSxXvoHniClE3aUzx34,Amduscia,Existe,Impulso Biomecanico,True,4,industrial
6025,0.627,0.962,-3.132,0.227,0.0762,0.0,0.332,0.667,149.935,0,197,1M6DK4CUBwFvl6geAjXJU9,Killermichel,Ballermann Party Hits Megamix 2022.2,Du siehst so aus,False,4,party
6026,0.876,0.312,-10.17,0.0521,0.443,0.0,0.247,0.377,114.973,68,197,56fkAaSu91c1E2k43wGPFC,MASN,How To Kill A Rockstar,Psycho!,True,4,chill
6027,0.876,0.312,-10.17,0.0521,0.443,0.0,0.247,0.377,114.973,68,197,56fkAaSu91c1E2k43wGPFC,MASN,How To Kill A Rockstar,Psycho!,True,4,emo
6028,0.876,0.312,-10.17,0.0521,0.443,0.0,0.247,0.377,114.973,68,197,56fkAaSu91c1E2k43wGPFC,MASN,How To Kill A Rockstar,Psycho!,True,4,sad
6029,0.556,0.997,-6.951,0.0597,9.32e-05,0.0171,0.407,0.207,136.012,21,226,2Yfq3fWcunJ6l6YhzuC79n,Amduscia,Impulso Biomecánico,Sad Warrior Soul,False,4,industrial
6030,0.823,0.381,-7.372,0.0889,0.000497,0.000542,0.14,0.46,107.996,44,194,30lIB7UwSLy5qgkfYZEtB1,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,Ponyboy,False,4,club
6031,0.531,0.928,-4.561,0.0351,0.798,0.000151,0.145,0.856,120.915,27,191,2J8Rr3VSbpJQ2Kr9Qqo0PN,The Growlers,Are You In Or Out?,Swallowed Whole,False,4,garage
6032,0.797,0.863,-5.726,0.202,0.0282,3.07e-05,0.397,0.901,140.038,17,62,4d2x7dx52GFrGDyV2HJenx,DJ Taj;DJ Smallz 732,Before I Let go (Cookout Anthem),Before I Let go (Cookout Anthem),False,4,club
6033,0.643,0.84,-3.423,0.031,0.00212,0.0,0.391,0.356,105.027,48,206,0akznwBCaPCVAtiGblDtHt,Oceans,Cold Ain't For Me,Cold Ain't For Me,False,4,electronic
6034,0.488,0.545,-11.946,0.0394,0.33,0.828,0.135,0.082,175.884,35,346,7sRMepOClh09cgoSE0Qhts,Rival Consoles,Them Is Us,Them Is Us,False,3,idm
6035,0.675,0.278,-9.569,0.0343,0.845,0.0,0.114,0.353,123.962,48,178,4muAobUpgKTEgqskgNESmC,The Mayries,#Acoustic,Umbrella - Acoustic Version,False,4,acoustic
6036,0.441,0.537,-10.492,0.0759,0.945,0.0,0.607,0.673,124.381,36,193,3FfcNuVn1yyNkikUxm6qwW,Julio Sosa,Varón (Remastered),Qué me van a hablar de amor - Remastered,False,4,tango
6037,0.79,0.699,-6.427,0.0376,0.14,0.0,0.0945,0.771,105.04,44,196,6BnKiK0FwqJoqCdVKh442g,Patoranking;Diamond Platnumz,Love You Die (feat. Diamond Platnumz),Love You Die (feat. Diamond Platnumz),False,4,dancehall
6038,0.834,0.792,-5.91,0.0338,0.0301,0.0936,0.0364,0.922,120.004,50,205,4wAk8NXWYPHDkjY5wPGENC,Purple Disco Machine,In My Arms,In My Arms,False,4,deep-house
6039,0.197,0.307,-8.735,0.036,0.773,0.0,0.313,0.168,80.805,23,294,5t0rBwJ0ZeKAXkv0w35Kc3,Mark Seibert;Ana Milva Gomes,Musicalballads: Unplugged,Du bist meine Welt (Rudolf - Affaire Mayerling),False,3,show-tunes
6040,0.716,0.716,-8.52,0.382,0.622,0.0,0.427,0.378,95.1,52,599,5MYKqp6J8rstffAQBCE2nl,Racionais MC's,Mil Faces de um Homem Leal (Marighella),Mil Faces de um Homem Leal (Marighella),False,4,brazil
6041,0.611,0.797,-7.627,0.0533,0.00543,0.00137,0.26,0.518,120.041,82,218,2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Dopamine,Electric Love,False,4,rock
6042,0.293,0.175,-15.543,0.0308,0.903,0.528,0.109,0.089,83.182,34,268,1b5t5WxtB7tg24OulHyXbQ,RY X,Dawn,Only,False,3,folk
6043,0.62,0.416,-19.463,0.95,0.753,0.0,0.725,0.275,135.685,25,471,5EYGlAjkttWIm5jnE0U1Cd,Patton Oswalt,Talking for Clapping,The Silver Balloon,True,1,comedy
6044,0.714,0.841,-5.389,0.0353,0.325,0.0,0.25,0.746,132.035,35,227,6rmMjeuSGSmh9hBNaV2B0j,Havoc Mathan;Havoc Naven,Best of Havoc Brothers,Cintaku Buta 1.0,False,4,malay
6045,0.623,0.488,-5.803,0.0271,0.565,0.036,0.225,0.638,92.478,19,154,2SrT4LdQ87Jjv2mXisHzkI,Floyd Cramer,20 Greatest Hits,Remember Me (I'm The One Who Loves You),False,4,honky-tonk
6046,0.306,0.907,-10.353,0.0512,0.00175,0.523,0.45,0.564,134.978,29,132,77wihvKjsijCbjkGnuAnnn,Naked Raygun,Throb Throb,Rat Patrol,False,4,hardcore
6047,0.247,0.649,-5.401,0.0344,0.422,0.0422,0.112,0.417,183.691,17,236,5VrerhWRu30Wffr8UDsl5e,Teemu Roivainen,Sydämesi tyhjä huone,Rakastan enemmän sua kuin ketään ennen,False,3,tango
6048,0.504,0.801,-7.06,0.0359,0.656,0.000107,0.163,0.91,169.955,37,169,3KIEMaVhCuWXSv1NDpiSYI,Pisadinha De Luxo,Só Eu Que Amei,Só Eu Que Amei,False,4,forro
6049,0.649,0.716,-8.846,0.0245,0.172,2.11e-06,0.171,0.808,111.656,57,481,3xmOPoqoc77SlEIcmhoQK6,Kumar Sanu;Sadhana Sargam,"Bollywood Music - Kumar Sanu At His Best, Vol. 1","Jab Koi Baat Bigad Jaye (From ""Jurm"")",False,4,pop-film
6050,0.722,0.997,-2.58,0.0424,0.042,0.0,0.301,0.967,130.952,0,189,5DZwfsbwZXnKuUPAvrzipC,Lorenz Büffel,Ballermann Party Mix - Alle Après Ski Hütten Hits der letzten Jahre,Schifoan,False,4,disco
6051,0.722,0.997,-2.58,0.0424,0.042,0.0,0.301,0.967,130.952,0,189,5DZwfsbwZXnKuUPAvrzipC,Lorenz Büffel,Ballermann Party Mix - Alle Après Ski Hütten Hits der letzten Jahre,Schifoan,False,4,party
6052,0.765,0.497,-7.806,0.0402,0.492,0.366,0.143,0.457,112.195,66,152,6g2BiiVQqY5v1S4HIrM54F,Rodrigo Amarante,Tuyo (Narcos Theme) [Extended Version] [A Netflix Original Series Soundtrack],Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack,False,4,mpb
6053,0.43,0.0991,-16.125,0.172,0.992,0.0129,0.513,0.277,79.15,8,193,4g1xDo8G87lr86iuDdQYvi,Alexander Vertinsky,"Russian Light Songs, Vol. 3: Recordings 1930 - 1960","What I Have to Say [To, chto ja dolzhen skazatj]",False,3,romance
6054,0.635,0.642,-10.383,0.0353,0.612,0.0351,0.187,0.972,125.829,20,144,6MQvASnFOEukhTbsJL4KLC,J.D. Crowe & The New South,J.D. Crowe & the New South,You Are What I Am,False,4,bluegrass
6055,0.704,0.726,-5.05,0.128,0.00698,0.0151,0.167,0.726,151.972,47,145,1zjPf0FrnNyiIae9N4adOb,Mindless Self Indulgence,You'll Rebel To Anything (Expanded and Remastered),Stupid MF,False,4,industrial
6056,0.812,0.928,-7.541,0.086,2.79e-05,0.905,0.0864,0.104,124.983,5,357,2nGrJDhDn2LeGu2JR1sZzq,Steve Poindexter;Gettoblaster;Robert Armani,Work That Mutha Fucker (Gettoblaster & Robert Armani Remix),Work That Mutha Fucker - Gettoblaster & Robert Armani Remix,True,4,chicago-house
6057,0.418,0.976,-4.825,0.317,2.54e-05,0.609,0.0992,0.245,164.922,20,233,19nZrmNW23jQWjizK8rTwm,Dream Evil,Evilized,Made of Metal,False,4,heavy-metal
6058,0.798,0.39,-17.027,0.126,0.0901,0.722,0.0996,0.256,116.066,9,1002,3FBImMhATpX2r02woWzcIN,Theo Parrish;Dwele,"Sound Signature Sounds, Vol. 2",I Can Take It,False,4,detroit-techno
6059,0.752,0.92,-6.111,0.0649,0.0148,2.03e-05,0.116,0.744,114.16,1,238,2vtGCoqTS1yUfxq9YxKyKq,Boyz II Men,Hits Pop Rock 90's,Motownphilly,False,4,r-n-b
6060,0.527,0.894,-6.221,0.0736,0.228,0.0119,0.168,0.275,144.983,19,495,1Al4JuOAy15CIzSBU0sRiv,Thaikkudam Bridge;Rashid Khan,Namah,Jeele Jeebhar - Namah,False,4,malay
6061,0.712,0.668,-8.526,0.0387,0.0501,0.0,0.253,0.217,86.018,57,124,1PqVxax7FjLsr8wxhrxZQc,ION LIL GUT,Up Nexxx Vol. 1,HighSchool,True,4,sad
6062,0.493,0.524,-9.861,0.0297,0.0849,0.0199,0.0718,0.159,130.066,46,350,27H6PPj9if4ZNZcudJqWQV,Hillsong Worship,Awake,I Will Praise You - Studio,False,4,world-music
6063,0.381,0.602,-6.53,0.0431,0.756,0.0,0.798,0.777,83.715,39,76,4WIOLV7ZZOzNW5FFMyGgAL,Caju Pra Baixo;Belo,Ao Vivo em Marechal Hermes,Refém do Coração - Ao Vivo,False,4,samba
6064,0.66,0.963,-4.044,0.036,0.00824,0.0,0.156,0.802,128.034,32,178,6SkirYAmlg8gNmA3EJ4rQI,Bernhard Brink,50,Du und Ich (Lichtmomente),False,4,disco
6065,0.57,0.57,-10.798,0.0843,0.774,0.000101,0.976,0.827,119.912,28,240,6izTeonyCNymXZ6VjFdF3l,The Devil Makes Three,A Little Bit Faster And A Little Bit Worse,Uncle Harvey's Plane,False,4,bluegrass
6066,0.449,0.36,-11.251,0.0516,0.929,0.0224,0.165,0.392,69.604,31,172,0gxiaIGRrKi8yLASYZ2BLe,Roberto Goyeneche,La Última Curda,Como Dos Extraños,False,4,tango
6067,0.608,0.706,-10.1,0.138,0.00226,0.000728,0.329,0.504,177.914,27,198,1z38CbWAVCe8mJ9r4uWTAa,Jorge Drexler,Sea,Durante,False,4,afrobeat
6068,0.356,0.23,-16.957,0.0519,0.923,0.801,0.112,0.11,129.532,42,214,0Bv0qHGKNiwzDtHzXrjmIn,Sungha Jung,Irony,River Flows In You,False,4,acoustic
6069,0.356,0.23,-16.957,0.0519,0.923,0.801,0.112,0.11,129.532,42,214,0Bv0qHGKNiwzDtHzXrjmIn,Sungha Jung,Irony,River Flows In You,False,4,guitar
6070,0.561,0.744,-6.402,0.0419,0.576,0.0,0.821,0.634,152.086,51,203,60glrFrvqFW5RmNNecsnaa,Turma do Pagode,Muito Cedo,Muito Cedo,False,4,pagode
6071,0.561,0.744,-6.402,0.0419,0.576,0.0,0.821,0.634,152.086,51,203,60glrFrvqFW5RmNNecsnaa,Turma do Pagode,Muito Cedo,Muito Cedo,False,4,sertanejo
6072,0.48,0.594,-12.283,0.233,0.564,0.0,0.801,0.81,164.668,29,138,1pIynPOpqprpV4WguxHFIy,Atsuko Takezawa;Erika Shiraishi;Hozumi Shibata;Mayumi Makino;Yukari Fujii,Hercules (Original Motion Picture Soundtrack/Japanese Version),Zero to Hero - Japanese Version,False,4,disney
6073,0.343,0.981,-6.285,0.256,0.000767,0.0,0.0941,0.532,195.882,22,54,7j6jTmlMd4l496KFdv1Kju,PEARS,Go to Prison,You're Boring,False,4,power-pop
6074,0.748,0.581,-4.541,0.0663,0.194,0.0,0.0982,0.33,108.932,49,163,04amRUbvDaUMmE9U4Vs48E,Said The Sky;Yuppycult;Electra Mustaine,Wide-Eyed,Just Us,False,4,dub
6075,0.748,0.581,-4.541,0.0663,0.194,0.0,0.0982,0.33,108.932,49,163,04amRUbvDaUMmE9U4Vs48E,Said The Sky;Yuppycult;Electra Mustaine,Wide-Eyed,Just Us,False,4,dubstep
6076,0.515,0.809,-5.817,0.0512,0.00455,0.0723,0.0905,0.525,142.011,66,342,0G1BEi8ByngMCJqcPnDACw,Red Hot Chili Peppers,Return of the Dream Canteen,Eddie,False,4,alt-rock
